TEXT__WORD_HIGHLIGHTED_seconds,TEXT__WORD_HIGHLIGHTED_amount,TEXT__SENTENCE_CLICK_seconds,TEXT__SENTENCE_CLICK_amount,TEXT__SENTENCE_READ_seconds,TEXT__SENTENCE_READ_amount,REVISION__CLICKED_seconds,REVISION__CLICKED_amount,REVISION__NOT_CLICKED_seconds,REVISION__NOT_CLICKED_amount,VIDEO__WAS_SEEN_seconds,VIDEO__WAS_SEEN_amount,VIDEO__TRANSLATION_WAS_REVEALED_seconds,VIDEO__TRANSLATION_WAS_REVEALED_amount,BOOK_DRILL_CLICK_seconds,BOOK_DRILL_CLICK_amount,BOOK_DRILL_SCROLL_seconds,BOOK_DRILL_SCROLL_amount,FIRST_EXPOSURE_seconds,delta,ALL_longest_leading_recalls_seconds,ALL_leading_recalls_amount,ALL_leading_recalls_seconds,ALL_leading_failures_amount,ALL_leading_failures_seconds,ALL_amount,score,score_prev
1632333,3,210408,15,0,3,1211715,9,284996,4,62208000,0,62208000,0,62208000,0,62208000,0,2850223,158017,883761,4,883761,7,92328,595,0.9997415526753279,0.9992886232717679
612151,1,0,3,62208000,0,611966,1,309941,4,62208000,0,62208000,0,62208000,0,62208000,0,612151,249146,279814,3,279814,0,0,45,0.2744415121948104,0.9039733579471946
62208000,0,62208000,0,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,0,4922897,0,0,0,0,0,1,0.07394227751115169,1.0
1242704,1,911355,6,62208000,0,914808,1,0,5,62208000,0,62208000,0,62208000,0,62208000,0,1242704,178367,862399,4,862399,0,0,91,0.9991203913797181,0.9956220652393042
1007332,1,435937,10,435957,3,134189,9,0,2,62208000,0,62208000,0,62208000,0,62208000,0,1007332,442885,12167,1,12167,6,391642,325,0.957498937008428,0.6999372843929867
2185968,1,368783,86,0,7,1104732,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5515769,115,158137,2,158137,0,0,4656,0.9993091392692344,0.9986182785384687
511227,1,356939,4,432070,3,0,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5073402,15053,606969,1,606969,1,106088,55,0.04864897332292164,0.04864897332292164
486058,1,62208000,0,62208000,0,477340,1,0,3,62208000,0,62208000,0,62208000,0,62208000,0,486058,134202,461940,2,461940,1,8718,15,0.9724434949599118,0.9187240260787694
353154,2,353154,14,437231,11,62208000,0,0,1,62208000,0,62208000,0,62208000,0,62208000,0,2935270,26329,461835,8,1981,0,0,406,0.999700662146382,0.9994013242927641
1370463,2,0,3,62208000,0,948481,3,128784,4,62208000,0,62208000,0,62208000,0,62208000,0,1370484,2,739200,3,739200,2,94360,78,0.9914750049489369,0.9914750049489369
831273,1,185230,11,185201,4,62208000,0,0,6,62208000,0,62208000,0,62208000,0,62208000,0,831273,749833,643976,7,185201,0,0,253,0.999672150321401,0.9979983851509059
62208000,0,62208000,0,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,0,5712865,0,0,0,0,0,1,0.04012418776627579,1.0
1197835,1,1197830,17,431620,1,130314,7,0,3,62208000,0,62208000,0,62208000,0,62208000,0,1197835,428032,41892,1,41892,4,593668,435,0.1758598386699197,0.7244411078144074
1403128,2,777106,21,0,1,340940,3,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,2614974,319425,0,0,0,1,342751,378,0.18151673028308316,0.7306075913212134
1367461,1,56277,6,4361687,2,62208000,0,0,2,62208000,0,62208000,0,62208000,0,62208000,0,4971452,738277,608983,1,608983,0,0,66,0.9888467359312894,0.9273174668780784
1223340,1,171096,316,0,193,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5701865,21830,604720,133,230,0,0,130305,0.9999616246936378,0.9999232493872757
420148,2,171056,4056,0,2315,2175803,1,2175760,1,62208000,0,62208000,0,62208000,0,62208000,0,5723610,21896,171054,1614,171054,0,0,20323500,0.9999998065254776,0.9999998065254776
1704539,1,171312,555,0,202,1634821,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5692267,21845,177236,115,171236,0,0,288420,0.9999997361630371,0.9999997361630371
794481,3,171060,1743,0,570,614477,3,5100036,7,62208000,0,62208000,0,62208000,0,62208000,0,5777274,21866,559729,336,61,0,0,2706301,0.9956115020025399,0.9912230040050798
2300887,1,1453246,2,62208000,0,861453,5,0,7,62208000,0,62208000,0,62208000,0,62208000,0,2300887,121914,819841,4,819841,1,51522,120,0.9987451112272534,0.9961128005223817
547631,2,547630,47,0,9,1500254,3,621424,4,62208000,0,62208000,0,62208000,0,62208000,0,5697600,15209,183795,5,31580,0,0,2145,0.9223932185379586,0.9223932185379586
169713,1,169493,5,0,1,159497,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,169713,2515,0,0,0,0,0,36,0.8177128723424265,0.635425744684853
3549828,1,171705,166,0,90,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5691039,20777,178001,55,76,0,0,33153,0.9999999926000013,0.9999999852000026
3036611,1,419635,11,0,11,1411062,4,1104212,2,62208000,0,62208000,0,62208000,0,62208000,0,5518453,172685,382145,7,157245,1,35738,435,0.9998802329109492,0.9996805501830678
736614,1,0,31,5,4,392365,1,286645,1,62208000,0,62208000,0,62208000,0,62208000,0,1375363,155123,286640,2,286640,0,0,741,0.9878497219287071,0.9663199237823652
1251515,1,1251515,1,1238961,1,62208000,0,0,3,62208000,0,62208000,0,62208000,0,62208000,0,1251515,1003020,1238961,3,1238961,0,0,21,0.9995107821850913,0.9964297539198992
3550644,1,936853,27,0,7,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5082706,37,584233,2,584233,0,0,630,0.9991494816292674,0.9982989632585347
2031,1,2031,1,62208000,0,62208000,0,0,1,62208000,0,62208000,0,62208000,0,62208000,0,2031,132331,0,0,0,0,0,6,0.8316135297095919,0.5
2301680,1,239523,16,62208000,0,2237902,1,0,6,62208000,0,62208000,0,62208000,0,62208000,0,2301680,721877,1240976,4,1240976,0,0,300,0.9999249308998447,0.9994521282507558
1726384,1,0,604,16341,219,1656666,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5714112,40217,177236,128,706,0,0,340725,0.9999998680815185,0.9999997361630371
62208000,0,62208000,0,0,3,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,178988,4318239,178988,2,178988,0,0,6,0.0789762734536742,1.0
62208000,0,62208000,0,140305,1,780001,1,0,7,62208000,0,62208000,0,62208000,0,62208000,0,780001,1411854,779845,7,779845,0,0,45,0.9988888832314443,0.9886227080314884
0,1,0,1,3368252,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,3368252,1099110,0,0,0,0,0,6,0.012427806408474667,0.08952704834010354
770905,1,770905,5,62208000,0,62208000,0,0,1,62208000,0,62208000,0,62208000,0,62208000,0,4064412,469358,0,0,0,0,0,28,0.9678645552039176,0.8194041912576314
2871257,1,0,15,1621926,3,2393161,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,2871257,9,769371,1,769371,1,465338,231,0.910275021624842,0.910275021624842
972104,1,173346,31,0,15,617063,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5692262,19665,172850,10,172850,1,133380,1225,0.9887236484493251,0.9774472968986504
0,1,62208000,0,5090507,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5090507,49771,0,0,0,0,0,3,0.5354923966633115,0.07098479332662283
1408305,1,0,42,370854,12,1105058,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5519878,173539,422293,6,422293,0,0,1596,0.9993298169133935,0.9964607717814169
454481,1,454144,17,704548,2,3450547,5,0,10,62208000,0,62208000,0,62208000,0,62208000,0,4142337,1019119,1531904,5,1531904,0,0,630,0.9881093869818627,0.9202923918483419
2593586,1,179322,33,1348250,4,1019377,1,0,5,62208000,0,62208000,0,62208000,0,62208000,0,5071885,74872,130942,5,130942,0,0,990,0.9490350156531819,0.898070031306364
272011,2,272011,7,271924,1,0,3,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,742363,321441,0,0,0,1,135251,91,0.7608162777283842,0.04550631409776762
3183364,1,0,83,541902,26,749136,1,1559020,7,62208000,0,62208000,0,62208000,0,62208000,0,5683124,10021,212624,20,9072,0,0,7021,0.977367709363786,0.9547354187275722
5687447,1,584997,101,0,27,62208000,0,616781,13,62208000,0,62208000,0,62208000,0,62208000,0,5692311,5332,741274,24,1246,0,0,10153,0.99999999999696,0.9999999999939199
893761,1,893761,1,62208000,0,0,1,428771,3,62208000,0,62208000,0,62208000,0,62208000,0,893761,753035,464692,2,464692,0,0,21,0.8705363175381667,0.22246280964045323
2244724,1,44236,18,0,2,698618,4,341347,7,62208000,0,62208000,0,62208000,0,62208000,0,2244724,186096,305731,5,72,1,121911,528,0.9978149485707672,0.9899568798338163
891737,1,155123,31,0,5,547488,1,441768,1,62208000,0,62208000,0,62208000,0,62208000,0,1530486,235511,286640,2,286640,0,0,780,0.9964764492005977,0.9878497219287071
2587611,1,0,7,45,4,1041572,3,22950,6,62208000,0,62208000,0,62208000,0,62208000,0,2587611,263822,645980,7,645980,0,0,231,0.9984368544569179,0.9905942375319889
1632234,1,1632234,1,1619674,3,856009,2,0,3,62208000,0,62208000,0,62208000,0,62208000,0,3844067,623066,726214,3,726214,1,298392,55,0.9977418827326231,0.9827372928708604
477735,1,477735,1,465084,1,0,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,477735,1181073,0,0,0,0,0,15,0.8750322698061528,0.04318702259936524
3550487,1,171458,263,0,139,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5692361,20970,248782,89,171444,0,0,81406,0.9999999942081729,0.9999999942081729
1626695,1,1019629,5,62208000,0,62208000,0,0,4,62208000,0,62208000,0,62208000,0,62208000,0,1626716,3731070,880423,2,880423,0,0,55,0.9998920504182864,0.9979571848880283
62208000,0,0,3,62208000,0,62208000,0,2054455,6,62208000,0,62208000,0,62208000,0,62208000,0,4806439,10510,2751984,5,2751984,0,0,45,0.5,1.0
685879,1,354752,4,62208000,0,358952,1,0,4,62208000,0,62208000,0,62208000,0,62208000,0,685879,556457,305932,3,305932,0,0,55,0.1605179833187923,0.9734758816054592
522079,1,0,2,504919,1,73556,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,522079,8,0,0,0,1,133906,21,0.037613708368422066,0.037613708368422066
4286157,1,4286157,12,1472938,4,660082,4,0,2,62208000,0,62208000,0,62208000,0,62208000,0,5074442,17450,124732,2,124732,2,342780,276,0.9204705913013599,0.8409411826027198
2955544,1,172297,55,0,25,2875623,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,2955544,5233,270755,15,955,1,79896,3486,0.9999997807284651,0.9999995614569303
721531,2,0,6,721551,1,285821,6,948076,1,62208000,0,62208000,0,62208000,0,62208000,0,1632606,1,226525,1,226525,4,135522,136,0.07100157493904896,0.07100157493904896
486009,1,486009,1,62208000,0,477701,1,0,3,62208000,0,62208000,0,62208000,0,62208000,0,486009,134159,461976,2,461976,0,0,21,0.9724497271771231,0.9187300420707277
44884,1,44884,1,44804,1,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,44884,133015,0,0,0,0,0,10,0.08440307484118333,0.25
1072216,1,1072216,1,62208000,0,304928,5,0,3,62208000,0,62208000,0,62208000,0,62208000,0,1072216,660967,263797,2,263797,4,592829,55,0.9882677758291529,0.9316217443508132
2567468,1,2567468,1,449207,2,661953,2,0,3,62208000,0,62208000,0,62208000,0,62208000,0,4287375,28806,449207,2,449207,1,357590,45,0.9897029959581067,0.9794059919162134
3209906,1,0,4,62208000,0,3025856,1,616642,7,62208000,0,62208000,0,62208000,0,62208000,0,3209906,257,2258563,5,2258563,0,0,91,0.9999117023611972,0.9998234047223943
2165978,1,2165978,5,0,7,62208000,0,1104209,4,62208000,0,62208000,0,62208000,0,62208000,0,5515092,377,1461322,8,1461322,0,0,153,0.9999659467552424,0.999931893510485
1582523,2,795556,25,0,4,722045,9,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,4903101,6184,248,1,248,5,279660,820,0.9318253696789228,0.8636507393578456
3009728,1,0,84,125,19,577968,1,978599,4,62208000,0,62208000,0,62208000,0,62208000,0,5521282,175747,609730,10,6913,0,0,5995,0.9957155798225752,0.9780023356437273
1932643,1,81952,10,305395,3,2253219,3,0,11,62208000,0,62208000,0,62208000,0,62208000,0,4500067,307849,833549,10,833549,0,0,406,0.9999038049056901,0.9995911970961258
2565003,1,1731546,9,62208000,0,2341688,2,0,7,62208000,0,62208000,0,62208000,0,62208000,0,2565003,26944,1478930,5,1478930,1,122072,190,0.9999820992778181,0.9999641985556363
2019737,1,210859,22,0,2,1211327,4,391528,6,62208000,0,62208000,0,62208000,0,62208000,0,2019737,1650,409300,4,409300,2,210521,630,0.9998083548588212,0.9996167097176426
989641,2,0,29,346553,3,632984,11,738303,7,62208000,0,62208000,0,62208000,0,62208000,0,3197852,46011,206904,4,206904,7,35019,1378,0.9267978739732574,0.8535957479465149
2349048,1,171404,107,0,50,1541804,5,1583389,3,62208000,0,62208000,0,62208000,0,62208000,0,5691217,20619,248148,28,171273,2,90315,13861,0.9999901432615554,0.999980286523111
2851433,1,263822,7,0,5,1305394,3,286772,6,62208000,0,62208000,0,62208000,0,62208000,0,2851433,391893,645980,7,645980,0,0,253,0.9996767104335245,0.9984368544569179
122000,1,122000,1,62208000,0,59575,2,0,3,62208000,0,62208000,0,62208000,0,62208000,0,122000,221915,34663,1,34663,0,0,28,0.18001080420120003,0.65625
602274,1,602274,3,62208000,0,62208000,0,0,4,62208000,0,62208000,0,62208000,0,62208000,0,602276,1275935,602046,3,602046,0,0,36,0.12762237039423052,0.9674544643742992
619706,1,448793,7,353908,2,105736,4,0,1,62208000,0,62208000,0,62208000,0,62208000,0,619706,616877,0,0,0,2,76774,120,0.9732242615504847,0.7816023978072058
769849,1,769849,1,62208000,0,555733,1,0,2,62208000,0,62208000,0,62208000,0,62208000,0,769849,342807,345467,1,345467,0,0,15,0.9808342511607162,0.9292859831934492
314160,5,314160,32,1590080,1,0,3,4077853,4,62208000,0,62208000,0,62208000,0,62208000,0,4332891,134333,254133,3,254133,0,0,1035,0.6712645463906783,0.030866542532320768
1449941,1,1449941,1,0,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,1449941,226,1448914,1,1448914,0,0,10,0.9379819654842206,0.9379819654842206
3209296,1,592320,11,0,12,1583747,4,1276897,2,62208000,0,62208000,0,62208000,0,62208000,0,5691138,62074,382145,8,329930,1,35738,465,0.9999401164554746,0.9998802329109492
5692779,1,590329,101,0,29,62208000,0,622113,13,62208000,0,62208000,0,62208000,0,62208000,0,5697643,57654,741274,26,5332,0,0,10440,0.99999999999848,0.99999999999696
1749619,1,345039,4,0,1,1586509,1,26409,7,62208000,0,62208000,0,62208000,0,62208000,0,1749619,590097,855254,6,26409,0,0,105,0.9999531641892478,0.9997629509778003
0,1,62208000,0,4901868,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5082830,20342,180962,1,180962,0,0,6,0.06666698742117663,0.06666698742117663
3530632,1,328784,70,0,16,1634926,1,2094784,1,62208000,0,62208000,0,62208000,0,62208000,0,5692418,2550,456798,5,6038,0,0,4005,0.9996648779858073,0.9993297559716147
478624,1,478624,1,465984,1,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,478624,1180275,0,0,0,0,0,10,0.01130368235129547,0.0869299300963054
584754,4,0,12,960568,2,1212306,4,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,3550598,1825,0,0,0,2,812828,253,0.6365413551364016,0.7730827102728034
334050,1,158813,6,62208000,0,330337,1,0,2,62208000,0,62208000,0,62208000,0,62208000,0,334050,195933,133140,1,133140,0,0,55,0.9601375218375898,0.8311176205497972
1072010,1,1072010,1,62208000,0,687109,3,0,5,62208000,0,62208000,0,62208000,0,62208000,0,1072010,661195,350401,4,350401,2,210673,55,0.9984418506749468,0.9909297077152274
532160,1,532160,1,0,1,62208000,0,229091,4,62208000,0,62208000,0,62208000,0,62208000,0,532160,432678,511507,4,511507,0,0,28,0.9975891440155097,0.9806026109219751
50353,1,50276,6,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,50353,1253351,0,0,0,0,0,36,0.9421028175173509,0.5
1630652,1,1630652,7,62208000,0,0,2,874087,2,62208000,0,62208000,0,62208000,0,62208000,0,1630670,856689,0,0,0,0,0,78,0.01150499156986165,0.0672596900950302
2021134,1,219335,23,264025,8,0,5,293774,6,62208000,0,62208000,0,62208000,0,62208000,0,2021134,148963,183421,9,29749,1,82643,946,0.7406208944323384,0.2693495891252029
62208000,0,0,1,180912,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,180912,0,0,0,0,0,0,3,1.0,1.0
2254479,1,2241927,3,62208000,0,0,7,2253410,1,62208000,0,62208000,0,62208000,0,62208000,0,2254479,443800,0,0,0,6,2241477,78,0.8569193299925957,4.0667697209700105e-05
859203,1,859203,1,62208000,0,0,4,423050,3,62208000,0,62208000,0,62208000,0,62208000,0,859203,106418,42224,1,42224,1,20378,45,0.05051915726826045,0.17008281433053057
1117867,1,381082,19,0,4,1045917,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,1117867,259864,0,0,0,0,0,325,0.9923671093086208,0.9516057536098239
1546256,1,715146,5,62208000,0,62208000,0,0,5,62208000,0,62208000,0,62208000,0,62208000,0,1546256,1017693,657236,3,331558,0,0,66,0.9999059699311386,0.9993653162597032
2410653,1,0,22,2110222,3,2196906,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5103002,41421,0,0,0,0,0,378,0.89944655567689,0.79889311135378
1570580,1,1570549,13,1570520,6,542163,1,0,2,62208000,0,62208000,0,62208000,0,62208000,0,4049396,1018970,154618,3,154618,0,0,276,0.9798191076115438,0.8646224566181534
1806519,2,0,13,501973,5,1078394,4,208446,7,62208000,0,62208000,0,62208000,0,62208000,0,1817340,368917,835305,9,835305,2,1421,496,0.999943032147682,0.9996777300118741
62208000,0,0,1,73085,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,73085,4928526,0,0,0,0,0,3,0.039450763856589244,1.0
20342,1,0,7,15244,9,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5103172,44269,180962,6,2326,0,0,153,0.5333334937105884,0.06666698742117663
1750017,1,1585558,5,0,1,687936,6,132210,4,62208000,0,62208000,0,62208000,0,62208000,0,1750017,591547,560380,3,560380,3,511167,153,0.9954825070718245,0.9772768822998532
0,1,62208000,0,4902308,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,4902308,9,0,0,0,0,0,3,0.5334136787099408,0.06682735741988172
1651245,1,0,27,606714,13,1578071,2,1167799,1,62208000,0,62208000,0,62208000,0,62208000,0,5709164,100,606220,5,10,0,0,990,0.9867533796822896,0.9735067593645792
856609,3,0,1821,43538,626,676605,3,5162164,7,62208000,0,62208000,0,62208000,0,62208000,0,5839402,45455,559729,381,4524,0,0,3027030,0.9956115020025399,0.9956115020025399
56352,3,0,4371,41367,2720,2237895,1,2237852,1,62208000,0,62208000,0,62208000,0,62208000,0,5785702,45531,171085,1950,0,0,0,25180156,0.9999998065254776,0.9999998065254776
1189987,2,1189987,4,62208000,0,485073,4,0,5,62208000,0,62208000,0,62208000,0,62208000,0,1240043,428176,433449,4,433449,3,541354,120,0.9978663935557923,0.9912152236162043
685186,1,685132,4,62208000,0,351347,1,0,4,62208000,0,62208000,0,62208000,0,62208000,0,685186,661267,305043,3,305043,0,0,55,0.9941285673902387,0.9658342724387053
1285362,1,0,371,41333,236,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5763887,45565,604720,170,1864,0,0,185136,0.9999616246936378,0.9999616246936378
1766601,1,40217,604,0,220,1696883,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5754329,45415,177236,128,706,0,0,341551,0.9999998680815185,0.9999998680815185
329360,2,329360,8,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5692477,106,0,0,0,0,0,66,0.8706903736313654,0.7413807472627308
3613745,1,0,279,44797,153,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5755619,37202,248782,101,177053,0,0,93961,0.9999999942081729,0.9999999942081729
3550681,1,936890,27,0,8,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5082743,62171,584270,3,584270,0,0,666,0.9995747408146337,0.9991494816292674
1452006,2,0,15,411362,4,547982,6,442644,5,62208000,0,62208000,0,62208000,0,62208000,0,1454087,5,309552,4,309552,3,59741,528,0.8966548611351055,0.8966548611351055
604509,2,0,51,56629,10,1557132,3,678302,4,62208000,0,62208000,0,62208000,0,62208000,0,5754478,2518,183795,6,249,0,0,2485,0.9611966092689793,0.9223932185379586
3246271,1,0,90,52886,31,812043,1,1621927,7,62208000,0,62208000,0,62208000,0,62208000,0,5746031,37536,212624,23,73,0,0,8515,0.988683854681893,0.977367709363786
3533182,1,331334,70,0,18,1637476,1,2097334,1,62208000,0,62208000,0,62208000,0,62208000,0,5694968,62166,456798,7,2550,0,0,4186,0.9998324389929036,0.9996648779858073
1111780,1,62208000,0,62208000,0,350941,4,0,4,62208000,0,62208000,0,62208000,0,62208000,0,1111780,660939,305002,3,305002,4,760839,45,0.9941364574086213,0.9658207612342294
0,3,0,17,411367,4,547987,6,442649,5,62208000,0,62208000,0,62208000,0,62208000,0,1454092,288011,309552,4,309552,3,59741,630,0.9784296139508109,0.8966548611351055
316005,2,315996,12,316013,1,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,4937984,134716,0,0,0,0,0,136,0.03152078741228931,0.09280026218440418
607027,2,0,53,2356,11,1559650,3,680820,4,62208000,0,62208000,0,62208000,0,62208000,0,5756996,50966,183795,6,249,0,0,2701,0.9805983046344897,0.9611966092689793
3283807,1,0,96,35357,32,849579,1,1659463,7,62208000,0,62208000,0,62208000,0,62208000,0,5783567,15027,212624,23,73,0,0,9453,0.9943419273409465,0.988683854681893
2347704,1,2347668,18,0,3,1970467,3,1283281,5,62208000,0,62208000,0,62208000,0,62208000,0,2347704,15510,1633654,7,1633654,2,210368,465,0.9999603061269157,0.9999603061269157
62208000,0,62208000,0,1552201,1,62208000,0,0,12,62208000,0,62208000,0,62208000,0,62208000,0,2247611,1896154,2247611,12,2247611,0,0,91,1.0,1.0
2391902,1,174524,83,0,26,1636731,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5694206,18814,610177,15,173110,0,0,6216,0.9999666418208686,0.9999332836417372
2410716,1,0,88,18282,28,1655545,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5713020,95687,610177,17,173642,0,0,7021,0.9999908510521384,0.9999666418208686
1033683,1,0,37,57069,18,678642,2,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5753841,2607,177360,13,177360,1,133380,1711,0.9943618242246626,0.9887236484493251
307861,1,307791,6,62208000,0,0,1,204125,1,62208000,0,62208000,0,62208000,0,62208000,0,307861,483368,0,0,0,0,0,45,0.8406410365506121,0.17676062952924265
589612,1,62208000,0,0,1,235211,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,589612,111100,0,0,0,1,354401,6,0.911480627858674,0.7103239397672658
62208000,0,62208000,0,1552159,1,2191855,1,0,8,62208000,0,62208000,0,62208000,0,62208000,0,2191855,3592046,2191699,8,2191699,0,0,55,0.9999204526018208,0.9988888832314443
2338960,1,584185,11,0,20,2176650,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,2338960,20549,1378638,15,1378638,0,0,561,0.9999076695313047,0.9998153390626096
711035,2,710997,17,710957,2,547055,1,0,3,62208000,0,62208000,0,62208000,0,62208000,0,711061,389372,465725,3,465725,0,0,325,0.9919676990043845,0.9605983530789085
655955,2,0,8,62503,2,383944,3,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,1126307,165,0,0,0,1,135251,120,0.7608162777283842,0.7608162777283842
997455,1,426327,8,0,2,62208000,0,177667,4,62208000,0,62208000,0,62208000,0,62208000,0,997455,844,219729,3,177667,0,0,120,0.9989746394773513,0.9979492789547026
4966233,1,0,13,662626,5,1340158,4,680076,2,62208000,0,62208000,0,62208000,0,62208000,0,5754518,177,124732,3,17450,2,342780,325,0.9602352956506799,0.9204705913013599
503397,1,333691,7,248814,1,0,1,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,4182457,105131,0,0,0,0,0,55,0.04466516849527793,0.15164275820112916
1368031,1,249990,6,4361853,1,0,1,556367,2,62208000,0,62208000,0,62208000,0,62208000,0,4361853,738452,357058,1,357058,0,0,66,0.8920633406536429,0.29735746954029757
1619089,1,1619082,7,829486,1,1012863,2,0,4,62208000,0,62208000,0,62208000,0,62208000,0,1619100,1048060,868539,4,868539,1,605710,120,0.9995804467119795,0.995527472991143
1634183,1,0,6,331298,3,618428,3,1278645,6,62208000,0,62208000,0,62208000,0,62208000,0,1634183,2,348342,7,348342,1,9381,190,0.8180398994796659,0.8180398994796659
2478805,1,2478805,4,0,1,345887,3,1623104,6,62208000,0,62208000,0,62208000,0,62208000,0,2478825,1622505,272503,5,272503,1,187183,120,0.9858897388426975,0.8802252098655091
2106483,1,988442,6,0,2,738452,1,1294819,2,62208000,0,62208000,0,62208000,0,62208000,0,5100305,98607,357058,1,357058,0,0,78,0.9696753451357225,0.8920633406536429
3616050,1,0,180,56074,102,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5757261,50637,178001,65,422,0,0,40186,0.9999999963000006,0.9999999926000013
1127248,1,390634,31,0,6,782999,1,677279,1,62208000,0,62208000,0,62208000,0,62208000,0,1765997,2721,286640,3,235511,0,0,820,0.9982382246002989,0.9964764492005977
51683,1,51683,4,62208000,0,50976,1,0,1,62208000,0,62208000,0,62208000,0,62208000,0,51696,92571,0,0,0,0,0,28,0.866667206792624,0.5
1033669,1,0,8,62208000,0,62208000,0,3088126,6,62208000,0,62208000,0,62208000,0,62208000,0,5840110,82692,2751984,5,2751984,0,0,120,0.75,0.5
5751172,1,0,7,393407,1,62208000,0,4124477,4,62208000,0,62208000,0,62208000,0,62208000,0,5751193,82692,4611493,3,4611493,0,0,91,0.9999460252091432,0.9998920504182864
144254,1,144254,4,62208000,0,143547,1,0,2,62208000,0,62208000,0,62208000,0,62208000,0,144267,4904092,92571,1,92571,0,0,36,0.9910035417701866,0.866667206792624
1070239,1,1070237,3,62208000,0,357632,2,0,6,62208000,0,62208000,0,62208000,0,62208000,0,1070239,556593,305997,4,305997,0,0,78,0.9965640766829531,0.9791816674626114
1237052,1,713184,15,62208000,0,62208000,0,0,5,62208000,0,62208000,0,62208000,0,62208000,0,1237052,1017625,464790,2,331637,0,0,231,0.9993534910678998,0.9956347495363178
109411,3,0,4701,7568,2771,2290954,1,2290911,1,62208000,0,62208000,0,62208000,0,62208000,0,5838761,31121,171085,1968,1,0,0,27956503,0.9999999032627388,0.9999998065254776
3666136,1,0,28,53284,9,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,62208000,0,5198198,1486,646441,4,646441,0,0,741,0.9997873704073168,0.9995747408146337
909632,3,0,1930,7568,639,729628,3,5215187,7,62208000,0,62208000,0,62208000,0,62208000,0,5892425,31090,559729,384,0,0,0,3334653,0.9956115020025399,0.9956115020025399
4966410,1,177,13,0,6,1340335,4,680253,2,62208000,0,62208000,0,62208000,0,62208000,0,5754695,53198,124732,3,17450,2,342780,351,0.9801176478253399,0.9602352956506799
